name,url
"ENERGOINSTAL SPÓŁKA AKCYJNA (ENI)Główny Rynek | WIG-Poland, WIG-budownictwo, WIG | instalacje budowlane i telekomunikacyjne",https://www.gpw.pl/spolka?isin=PLERGIN00015
"ENTER AIR SPÓŁKA AKCYJNA (ENT)Główny Rynek | WIG140, sWIG80TR, WIG-Poland, sWIG80, WIG, CEEplus | transport",https://www.gpw.pl/spolka?isin=PLENTER00017
"ERBUD SPÓŁKA AKCYJNA (ERB)Główny Rynek | WIG140, sWIG80TR, WIG-Poland, WIG-budownictwo, sWIG80, WIG | budownictwo przemysłowe",https://www.gpw.pl/spolka?isin=PLERBUD00012
"ERG SPÓŁKA AKCYJNA (ERG)Główny Rynek | WIG-Poland, WIG | tworzywa sztuczne",https://www.gpw.pl/spolka?isin=PLERGZB00014
"ESOTIQ & HENDERSON SPÓŁKA AKCYJNA (EAH)Główny Rynek | WIG-odzież, WIG-Poland, WIG | odzież i obuwie",https://www.gpw.pl/spolka?isin=PLESTHN00018
"EUROCASH SPÓŁKA AKCYJNA (EUR)Główny Rynek | WIG140, WIG-ESG, mWIG40TR, WIG30TR, WIG30, WIG-Poland, mWIG40, WIG, CEEplus | artykuły codziennego użytku",https://www.gpw.pl/spolka?isin=PLEURCH00011
"EUROHOLD BULGARIA AD (EHG)Główny Rynek | WIG-CEE, WIG | ubezpieczenia - pozostałe",https://www.gpw.pl/spolka?isin=BG1100114062
EUROPEJSKIE CENTRUM ODSZKODOWAŃ SPÓŁKA AKCYJNA W RESTRUKTURYZACJI (EUC)Główny Rynek | ubezpieczenia - pozostałe,https://www.gpw.pl/spolka?isin=PLERPCO00017
"EUROTEL SPÓŁKA AKCYJNA (ETL)Główny Rynek | WIG-Poland, WIG | elektronika użytkowa",https://www.gpw.pl/spolka?isin=PLERTEL00011
"FABRITY HOLDING SPÓŁKA AKCYJNA (FAB)Główny Rynek | WIGtechTR, WIGtech, WIG-Poland, WIG-informatyka, WIG | oprogramowanie",https://www.gpw.pl/spolka?isin=PLK2ITR00010
"FABRYKA FARB I LAKIERÓW ŚNIEŻKA SPÓŁKA AKCYJNA (SKA)Główny Rynek | WIG140, sWIG80TR, WIGdiv, WIG-Poland, WIG-budownictwo, sWIG80, WIG | materiały budowlane",https://www.gpw.pl/spolka?isin=PLSNZKA00033
FABRYKA OBRABIAREK RAFAMET SPÓŁKA AKCYJNA (RAF)Główny Rynek | urządzenia mechaniczne,https://www.gpw.pl/spolka?isin=PLRFMET00016
"FABRYKI MEBLI FORTE SPÓŁKA AKCYJNA (FTE)Główny Rynek | WIG140, sWIG80TR, WIG-Poland, sWIG80, WIG | meble i dywany",https://www.gpw.pl/spolka?isin=PLFORTE00012
"FABRYKI SPRZĘTU I NARZĘDZI GÓRNICZYCH GRUPA KAPITAŁOWA FASING SPÓŁKA AKCYJNA (FSG)Główny Rynek | WIG-Poland, WIG | urządzenia mechaniczne",https://www.gpw.pl/spolka?isin=PLFSING00010
FAST FINANCE SPÓŁKA AKCYJNA (FFI)Główny Rynek | Działalność Inwestycyjna,https://www.gpw.pl/spolka?isin=PLFSTFC00012
"FEERUM SPÓŁKA AKCYJNA (FEE)Główny Rynek | WIG-Poland, WIG | urządzenia mechaniczne",https://www.gpw.pl/spolka?isin=PLFEERM00018
"FERRO SPÓŁKA AKCYJNA (FRO)Główny Rynek | WIG140, sWIG80TR, WIGdiv, WIG-Poland, WIG-budownictwo, sWIG80, WIG | materiały budowlane",https://www.gpw.pl/spolka?isin=PLFERRO00016
"FERRUM SPÓŁKA AKCYJNA (FER)Główny Rynek | WIG-Poland, WIG | hutnictwo żelaza i stali",https://www.gpw.pl/spolka?isin=PLFERUM00014
FIRMA OPONIARSKA DĘBICA SPÓŁKA AKCYJNA (DBC)Główny Rynek | części samochodowe,https://www.gpw.pl/spolka?isin=PLDEBCA00016
"FON SE (FON)Główny Rynek | WIG-Poland, WIG | Pośrednictwo Finansowe",https://www.gpw.pl/spolka?isin=EE3100100835
"GAMES OPERATORS SPÓŁKA AKCYJNA (GOP)Główny Rynek | WIG-gry, WIGtechTR, WIGtech, WIG-Poland, WIG | Gry",https://www.gpw.pl/spolka?isin=PLGMSOP00019
"GAMING FACTORY SPÓŁKA AKCYJNA (GIF)Główny Rynek | WIG-gry, WIGtechTR, WIGtech, WIG-Poland, WIG | Gry",https://www.gpw.pl/spolka?isin=PLGMNGF00017
"GENOMTEC SPÓŁKA AKCYJNA (GMT)Główny Rynek | WIGtechTR, WIGtech, WIG-Poland, WIG | Biotechnologia",https://www.gpw.pl/spolka?isin=PLGNMTC00017
"GETIN HOLDING SPÓŁKA AKCYJNA (GTN)Główny Rynek | WIG-Poland, WIG-banki, WIG, CEEplus | banki komercyjne",https://www.gpw.pl/spolka?isin=PLGSPR000014
GI GROUP POLAND SPÓŁKA AKCYJNA (GIG)Główny Rynek | Usługi dla Przedsiębiorstw,https://www.gpw.pl/spolka?isin=PLWRKSR00019
"GIEŁDA PAPIERÓW WARTOŚCIOWYCH W WARSZAWIE SPÓŁKA AKCYJNA (GPW)Główny Rynek | WIG140, WIG-ESG, mWIG40TR, WIGdiv, WIG-Poland, mWIG40, WIG, CEEplus | giełdy i biura maklerskie",https://www.gpw.pl/spolka?isin=PLGPW0000017
"GIEŁDA PRAW MAJĄTKOWYCH VINDEXUS SPÓŁKA AKCYJNA (VIN)Główny Rynek | WIG-Poland, WIG | Wierzytelności",https://www.gpw.pl/spolka?isin=PLVNDEX00013
GLOBAL COSMED SPÓŁKA AKCYJNA (GLC)Główny Rynek | kosmetyki i chemia gospodarcza,https://www.gpw.pl/spolka?isin=PLGLBLC00011
"GLOBE TRADE CENTRE SPÓŁKA AKCYJNA (GTC)Główny Rynek | WIG-Poland, WIG-nieruchomości, WIG | wynajem nieruchomości",https://www.gpw.pl/spolka?isin=PLGTC0000037
GOBARTO SPÓŁKA AKCYJNA (GOB)Główny Rynek | żywność,https://www.gpw.pl/spolka?isin=PLDUDA000016
"GREENX METALS LIMITED (GRX)Główny Rynek | WIG140, mWIG40TR, WIG-górnictwo, mWIG40, WIG, CEEplus | górnictwo węgla",https://www.gpw.pl/spolka?isin=AU0000198939
"GRENEVIA SPÓŁKA AKCYJNA (GEA)Główny Rynek | WIG140, WIG-ESG, mWIG40TR, WIG-Poland, mWIG40, WIG, CEEplus | urządzenia mechaniczne",https://www.gpw.pl/spolka?isin=PLFAMUR00012
"GRODNO SPÓŁKA AKCYJNA (GRN)Główny Rynek | WIG140, sWIG80TR, WIG-Poland, sWIG80, WIG | artykuły elektryczne",https://www.gpw.pl/spolka?isin=PLGRODN00015
"GRUPA AZOTY SPÓŁKA AKCYJNA (ATT)Główny Rynek | WIG140, INNOVATOR, WIG-ESG, mWIG40TR, WIG30TR, WIG30, WIG-Poland, WIG-chemia, mWIG40, WIG, CEEplus | chemia podstawowa",https://www.gpw.pl/spolka?isin=PLZATRM00012
GRUPA AZOTY ZAKŁADY AZOTOWE PUŁAWY SPÓŁKA AKCYJNA (ZAP)Główny Rynek | chemia podstawowa,https://www.gpw.pl/spolka?isin=PLZAPUL00057
"GRUPA AZOTY ZAKŁADY CHEMICZNE POLICE SPÓŁKA AKCYJNA (PCE)Główny Rynek | WIG140, sWIG80TR, WIG-Poland, WIG-chemia, sWIG80, WIG | chemia podstawowa",https://www.gpw.pl/spolka?isin=PLZCPLC00036
"GRUPA KAPITAŁOWA IMMOBILE SPÓŁKA AKCYJNA (GKI)Główny Rynek | WIG-Poland, WIG | Działalność Inwestycyjna",https://www.gpw.pl/spolka?isin=PLMAKRM00019
"GRUPA KĘTY SPÓŁKA AKCYJNA (KTY)Główny Rynek | WIG140, WIG-ESG, WIG30TR, WIG30, WIG20TR, WIGdiv, WIG-Poland, WIG20, WIG, CEEplus | hutnictwo metali nieżelaznych",https://www.gpw.pl/spolka?isin=PLKETY000011
"GRUPA PRACUJ SPÓŁKA AKCYJNA (GPP)Główny Rynek | WIG140, WIG-ESG, mWIG40TR, WIG-Poland, WIG-media, mWIG40, WIG, CEEplus | portale internetowe",https://www.gpw.pl/spolka?isin=PLGRPRC00015
"HARPER HYGIENICS SPÓŁKA AKCYJNA (HRP)Główny Rynek | WIG-odzież, WIG-Poland, WIG | kosmetyki i chemia gospodarcza",https://www.gpw.pl/spolka?isin=PLHRPHG00023
"HELIO SPÓŁKA AKCYJNA (HEL)Główny Rynek | WIG-Poland, WIG-spożywczy, WIG | żywność",https://www.gpw.pl/spolka?isin=PLHELIO00014
HERKULES SPÓŁKA AKCYJNA (HRS)Główny Rynek | budownictwo - pozostałe,https://www.gpw.pl/spolka?isin=PLZRWZW00012
HM INWEST SPÓŁKA AKCYJNA (HMI)Główny Rynek | sprzedaż nieruchomości,https://www.gpw.pl/spolka?isin=PLHMINW00016
HOLLYWOOD SPÓŁKA AKCYJNA (HLD)Główny Rynek | Handel i Usługi - Pozostałe,https://www.gpw.pl/spolka?isin=PLHOLWD00017
"HUUUGE. INC. (HUG)Główny Rynek | WIG140, WIG-gry, WIGtechTR, WIG-ESG, WIGtech, WIG.GAMES5, mWIG40TR, mWIG40, WIG, CEEplus | Gry",https://www.gpw.pl/spolka?isin=US44853H1086
IDM SPÓŁKA AKCYJNA (IDM)Główny Rynek | rynek kapitałowy - pozostałe,https://www.gpw.pl/spolka?isin=PLIDMSA00044
"IFIRMA SPÓŁKA AKCYJNA (IFI)Główny Rynek | WIGtechTR, WIGtech, WIG-Poland, WIG-informatyka, WIG | oprogramowanie",https://www.gpw.pl/spolka?isin=PLPWRMD00011
"IMC S.A. (IMC)Główny Rynek | WIG-CEE, WIG-Ukraine, WIG-spożywczy, WIG | produkcja rolna i rybołówstwo",https://www.gpw.pl/spolka?isin=LU0607203980
"IMMOFINANZ AG (IIA)Główny Rynek | WIG-nieruchomości, WIG | wynajem nieruchomości",https://www.gpw.pl/spolka?isin=AT0000A21KS2
"IMPERIO ALTERNATYWNA SPÓŁKA INWESTYCYJNA SPÓŁKA AKCYJNA (IMP)Główny Rynek | WIG-Poland, WIG | Działalność Inwestycyjna",https://www.gpw.pl/spolka?isin=PLNFI0700018
"IMS SPÓŁKA AKCYJNA (IMS)Główny Rynek | WIG-Poland, WIG-media, WIG | media - pozostałe",https://www.gpw.pl/spolka?isin=PLINTMS00019
"INC SPÓŁKA AKCYJNA (INC)Główny Rynek | WIG-Poland, WIG | Działalność Inwestycyjna",https://www.gpw.pl/spolka?isin=PLINCLT00015
INDYGOTECH MINERALS SPÓŁKA AKCYJNA W LIKWIDACJI (IDG)Główny Rynek | Działalność Inwestycyjna,https://www.gpw.pl/spolka?isin=PLLSTIA00018
"ING BANK ŚLĄSKI SPÓŁKA AKCYJNA (ING)Główny Rynek | WIG140, WIG-ESG, mWIG40TR, WIG-Poland, WIG-banki, mWIG40, WIG, CEEplus | banki komercyjne",https://www.gpw.pl/spolka?isin=PLBSK0000017
"INPRO SPÓŁKA AKCYJNA (INP)Główny Rynek | WIG-Poland, WIG-nieruchomości, WIG | sprzedaż nieruchomości",https://www.gpw.pl/spolka?isin=PLINPRO00015
"INSTAL KRAKÓW SPÓŁKA AKCYJNA (INK)Główny Rynek | WIG140, sWIG80TR, WIGdiv, WIG-Poland, WIG-budownictwo, sWIG80, WIG | budownictwo przemysłowe",https://www.gpw.pl/spolka?isin=PLINSTK00013
"INTER CARS SPÓŁKA AKCYJNA (CAR)Główny Rynek | WIG140, WIG-ESG, mWIG40TR, WIG-motoryzacja, WIG-Poland, mWIG40, WIG, CEEplus | części samochodowe",https://www.gpw.pl/spolka?isin=PLINTCS00010
INTERBUD-LUBLIN SPÓŁKA AKCYJNA (ITB)Główny Rynek | sprzedaż nieruchomości,https://www.gpw.pl/spolka?isin=PLINTBD00014
"INTERSPORT POLSKA SPÓŁKA AKCYJNA (IPO)Główny Rynek | WIG-odzież, WIG-Poland, WIG | odzież i obuwie",https://www.gpw.pl/spolka?isin=PLINTSP00038
"INTROL SPÓŁKA AKCYJNA (INL)Główny Rynek | WIG-Poland, WIG | urządzenia mechaniczne",https://www.gpw.pl/spolka?isin=PLINTRL00013
"INVESTMENT FRIENDS CAPITAL SE (IFC)Główny Rynek | WIG-Poland, WIG | Pośrednictwo Finansowe",https://www.gpw.pl/spolka?isin=EE3100065392
INVESTMENT FRIENDS SE (IFR)Główny Rynek | Pośrednictwo Finansowe,https://www.gpw.pl/spolka?isin=EE3100099391
"IPOPEMA SECURITIES SPÓŁKA AKCYJNA (IPE)Główny Rynek | WIG-Poland, WIG | giełdy i biura maklerskie",https://www.gpw.pl/spolka?isin=PLIPOPM00011
IZOBLOK SPÓŁKA AKCYJNA (IZB)Główny Rynek | tworzywa sztuczne,https://www.gpw.pl/spolka?isin=PLIZBLK00010
"IZOLACJA-JAROCIN SPÓŁKA AKCYJNA (IZO)Główny Rynek | WIG-Poland, WIG-budownictwo, WIG | materiały budowlane",https://www.gpw.pl/spolka?isin=PLIZCJR00017
"IZOSTAL SPÓŁKA AKCYJNA (IZS)Główny Rynek | WIG-Poland, WIG | wyroby metalowe",https://www.gpw.pl/spolka?isin=PLIZSTL00015
"JASTRZĘBSKA SPÓŁKA WĘGLOWA SPÓŁKA AKCYJNA (JSW)Główny Rynek | WIG140, WIG-ESG, WIG.MS-BAS, WIG30TR, WIG30, WIG20TR, WIG-górnictwo, WIG-Poland, WIG20, WIG, CEEplus | górnictwo węgla",https://www.gpw.pl/spolka?isin=PLJSW0000015
JWW INVEST SPÓŁKA AKCYJNA (JWW)Główny Rynek | urządzenia mechaniczne,https://www.gpw.pl/spolka?isin=PLJWWNT00018
"KCI SPÓŁKA AKCYJNA (KCI)Główny Rynek | WIG-Poland, WIG-media, WIG | wydawnictwa",https://www.gpw.pl/spolka?isin=PLPONAR00012
KDM SHIPPING PUBLIC LIMITED (KDM)Główny Rynek | transport,https://www.gpw.pl/spolka?isin=CY0102492119
KERNEL HOLDING S.A. (KER)Główny Rynek | żywność,https://www.gpw.pl/spolka?isin=LU0327357389
"KGHM POLSKA MIEDŹ SPÓŁKA AKCYJNA (KGH)Główny Rynek | WIG140, WIG-ESG, WIG.MS-BAS, WIG30TR, WIG30, WIG20TR, WIG-górnictwo, WIG-Poland, WIG20, WIG, CEEplus | górnictwo metali",https://www.gpw.pl/spolka?isin=PLKGHM000017
KGL SPÓŁKA AKCYJNA (KGL)Główny Rynek | chemikalia,https://www.gpw.pl/spolka?isin=PLKRKGL00012
"KINO POLSKA TV SPÓŁKA AKCYJNA (KPL)Główny Rynek | WIG-Poland, WIG-media, WIG | radio i telewizja",https://www.gpw.pl/spolka?isin=PLKNOPL00014
"KOMPUTRONIK SPÓŁKA AKCYJNA (KOM)Główny Rynek | WIG-Poland, WIG, CEEplus | elektronika użytkowa",https://www.gpw.pl/spolka?isin=PLKMPTR00012
KORPORACJA GOSPODARCZA EFEKT SPÓŁKA AKCYJNA (EFK)Główny Rynek | Usługi dla Przedsiębiorstw,https://www.gpw.pl/spolka?isin=PLEFEKT00018
"KOSZALIŃSKIE PRZEDSIĘBIORSTWO PRZEMYSŁU DRZEWNEGO SPÓŁKA AKCYJNA (KPD)Główny Rynek | WIG-Poland, WIG | drewno",https://www.gpw.pl/spolka?isin=PLKPPD000017
KRAKCHEMIA SPÓŁKA AKCYJNA (KCH)Główny Rynek | chemikalia,https://www.gpw.pl/spolka?isin=PLKRKCH00019
KREDYT INKASO SPÓŁKA AKCYJNA (KRI)Główny Rynek | Wierzytelności,https://www.gpw.pl/spolka?isin=PLKRINK00014
"KRKA. TOVARNA ZDRAVIL. D.D.. NOVO MESTO (KRK)Główny Rynek | WIG-leki, WIG-CEE, WIG, CEEplus | Produkcja Leków",https://www.gpw.pl/spolka?isin=SI0031102120
"KRUK SPÓŁKA AKCYJNA (KRU)Główny Rynek | WIG140, WIG-ESG, WIG30TR, WIG30, WIG20TR, WIG-Poland, WIG20, WIG, CEEplus | Wierzytelności",https://www.gpw.pl/spolka?isin=PLKRK0000010
"KRYNICA VITAMIN SPÓŁKA AKCYJNA (KVT)Główny Rynek | WIG-Poland, WIG-spożywczy, WIG | napoje",https://www.gpw.pl/spolka?isin=PLKRVTM00010
"KSG AGRO S.A. (KSG)Główny Rynek | WIG-CEE, WIG-Ukraine, WIG-spożywczy, WIG | produkcja rolna i rybołówstwo",https://www.gpw.pl/spolka?isin=LU0611262873
LABO PRINT SPÓŁKA AKCYJNA (LAB)Główny Rynek | Usługi dla Przedsiębiorstw,https://www.gpw.pl/spolka?isin=PLLBPRT00013
LARK.PL SPÓŁKA AKCYJNA (LRK)Główny Rynek | sprzęt informatyczny,https://www.gpw.pl/spolka?isin=PLPPWK000014
"LARQ SPÓŁKA AKCYJNA (LRQ)Główny Rynek | WIG-Poland, WIG-media, WIG | reklama i marketing",https://www.gpw.pl/spolka?isin=PLCAMMD00032
"LENA LIGHTING SPÓŁKA AKCYJNA (LEN)Główny Rynek | WIG-Poland, WIG | urządzenia elektryczne",https://www.gpw.pl/spolka?isin=PLLENAL00015
"LENTEX SPÓŁKA AKCYJNA (LTX)Główny Rynek | WIG-Poland, WIG | zaopatrzenie przedsiębiorstw - pozostałe",https://www.gpw.pl/spolka?isin=PLLENTX00010
"LESS SPÓŁKA AKCYJNA (LES)Główny Rynek | WIG-Poland, WIG | Handel Internetowy",https://www.gpw.pl/spolka?isin=PLINTGR00013
"LIBET SPÓŁKA AKCYJNA (LBT)Główny Rynek | WIG-Poland, WIG-budownictwo, WIG | materiały budowlane",https://www.gpw.pl/spolka?isin=PLLBT0000013
"LOKUM DEWELOPER SPÓŁKA AKCYJNA (LKD)Główny Rynek | WIG-Poland, WIG-nieruchomości, WIG | sprzedaż nieruchomości",https://www.gpw.pl/spolka?isin=PLLKMDW00049
"LPP SPÓŁKA AKCYJNA (LPP)Główny Rynek | WIG140, WIG-ESG, WIG-odzież, WIG30TR, WIG30, WIG20TR, WIG-Poland, WIG20, WIG, CEEplus | odzież i obuwie",https://www.gpw.pl/spolka?isin=PLLPP0000011
"LSI SOFTWARE SPÓŁKA AKCYJNA (LSI)Główny Rynek | WIGtechTR, WIGtech, WIG-Poland, WIG-informatyka, WIG | oprogramowanie",https://www.gpw.pl/spolka?isin=PLLSSFT00016
"LUBAWA SPÓŁKA AKCYJNA (LBW)Główny Rynek | WIG140, INNOVATOR, sWIG80TR, WIG-odzież, WIG-Poland, sWIG80, WIG, CEEplus | odzież i kosmetyki - pozostałe",https://www.gpw.pl/spolka?isin=PLLUBAW00013
"LUBELSKI WĘGIEL BOGDANKA SPÓŁKA AKCYJNA (LWB)Główny Rynek | WIG140, WIG-ESG, WIG.MS-BAS, mWIG40TR, WIG30TR, WIG30, WIG-górnictwo, WIG-Poland, mWIG40, WIG, CEEplus | górnictwo węgla",https://www.gpw.pl/spolka?isin=PLLWBGD00016
M.W. TRADE SPÓŁKA AKCYJNA (MWT)Główny Rynek | Leasing i Faktoring,https://www.gpw.pl/spolka?isin=PLMWTRD00013
"MABION SPÓŁKA AKCYJNA (MAB)Główny Rynek | WIG140, WIG-ESG, sWIG80TR, WIG-leki, WIG-Poland, sWIG80, WIG, CEEplus | Produkcja Leków",https://www.gpw.pl/spolka?isin=PLMBION00016
"MAGNA POLONIA SPÓŁKA AKCYJNA (06N)Główny Rynek | WIG-Poland, WIG | Działalność Inwestycyjna",https://www.gpw.pl/spolka?isin=PLNFI0600010
"MAKARONY POLSKIE SPÓŁKA AKCYJNA (MAK)Główny Rynek | WIG-Poland, WIG-spożywczy, WIG | żywność",https://www.gpw.pl/spolka?isin=PLMKRNP00015
"MANGATA HOLDING SPÓŁKA AKCYJNA (MGT)Główny Rynek | WIG140, sWIG80TR, WIG-Poland, sWIG80, WIG | wyroby metalowe",https://www.gpw.pl/spolka?isin=PLZTKMA00017
MANYDEV STUDIO SE (MAN)Główny Rynek | Gry,https://www.gpw.pl/spolka?isin=PLADDRG00015
"MARIE BRIZARD WINE & SPIRITS (MBW)Główny Rynek | WIG-spożywczy, WIG | napoje",https://www.gpw.pl/spolka?isin=FR0000060873
"MARVIPOL DEVELOPMENT SPÓŁKA AKCYJNA (MVP)Główny Rynek | WIG-Poland, WIG-nieruchomości, WIG | wynajem nieruchomości",https://www.gpw.pl/spolka?isin=PLMRVDV00011
"MAXCOM SPÓŁKA AKCYJNA (MXC)Główny Rynek | WIG-Poland, WIG | sprzęt elektryczny i elektroniczny",https://www.gpw.pl/spolka?isin=PLMXCMS00016
"MBANK SPÓŁKA AKCYJNA (MBK)Główny Rynek | WIG140, WIG-ESG, WIG.MS-FIN, WIG30TR, WIG30, WIG20TR, WIG-Poland, WIG-banki, WIG20, WIG, CEEplus | banki komercyjne",https://www.gpw.pl/spolka?isin=PLBRE0000012
"MCI CAPITAL ALTERNATYWNA SPÓŁKA INWESTYCYJNA SPÓŁKA AKCYJNA (MCI)Główny Rynek | WIG140, sWIG80TR, WIG-Poland, sWIG80, WIG | Działalność Inwestycyjna",https://www.gpw.pl/spolka?isin=PLMCIMG00012
"MDI ENERGIA SPÓŁKA AKCYJNA (MDI)Główny Rynek | WIG-Poland, WIG-budownictwo, WIG | inżynieria lądowa i wodna",https://www.gpw.pl/spolka?isin=PLNFI1000012
"MEDICALGORITHMICS SPÓŁKA AKCYJNA (MDG)Główny Rynek | WIG140, sWIG80TR, WIG-Poland, sWIG80, WIG, CEEplus | Sprzęt i Materiały Medyczne",https://www.gpw.pl/spolka?isin=PLMDCLG00015
"MEDINICE SPÓŁKA AKCYJNA (ICE)Główny Rynek | WIG-Poland, WIG | Ochrona Zdrowia - Pozostałe",https://www.gpw.pl/spolka?isin=PLMDNCE00016
MEGARON SPÓŁKA AKCYJNA (MEG)Główny Rynek | materiały budowlane,https://www.gpw.pl/spolka?isin=PLMGRON00016
"MENNICA POLSKA SPÓŁKA AKCYJNA (MNC)Główny Rynek | WIG-Poland, WIG | hutnictwo metali nieżelaznych",https://www.gpw.pl/spolka?isin=PLMNNCP00011
"MERCATOR MEDICAL SPÓŁKA AKCYJNA (MRC)Główny Rynek | WIG140, sWIG80TR, WIG-Poland, sWIG80, WIG, CEEplus | Sprzęt i Materiały Medyczne",https://www.gpw.pl/spolka?isin=PLMRCTR00015
"MERCOR SPÓŁKA AKCYJNA (MCR)Główny Rynek | INNOVATOR, WIG-Poland, WIG-budownictwo, WIG | materiały budowlane",https://www.gpw.pl/spolka?isin=PLMRCOR00016
"MEX POLSKA SPÓŁKA AKCYJNA (MEX)Główny Rynek | WIG-Poland, WIG | hotele i restauracje",https://www.gpw.pl/spolka?isin=PLMEXPL00010
"MFO SPÓŁKA AKCYJNA (MFO)Główny Rynek | WIG-Poland, WIG-budownictwo, WIG | materiały budowlane",https://www.gpw.pl/spolka?isin=PLMFO0000013
"MIRACULUM SPÓŁKA AKCYJNA (MIR)Główny Rynek | WIG-odzież, WIG-Poland, WIG | kosmetyki i chemia gospodarcza",https://www.gpw.pl/spolka?isin=PLKLSTN00017
"MIRBUD SPÓŁKA AKCYJNA (MRB)Główny Rynek | WIG140, sWIG80TR, WIG-Poland, WIG-budownictwo, sWIG80, WIG, CEEplus | budownictwo ogólne",https://www.gpw.pl/spolka?isin=PLMRBUD00015
"ML SYSTEM SPÓŁKA AKCYJNA (MLS)Główny Rynek | WIG140, sWIG80TR, WIG-energia, WIG-Poland, sWIG80, WIG, CEEplus | energia odnawialna",https://www.gpw.pl/spolka?isin=PLMLSTM00015
"MLK FOODS PUBLIC COMPANY LTD (MLK)Główny Rynek | WIG-CEE, WIG-Ukraine, WIG-spożywczy, WIG | żywność",https://www.gpw.pl/spolka?isin=NL0009508712
"MLP GROUP SPÓŁKA AKCYJNA (MLG)Główny Rynek | WIG-Poland, WIG-nieruchomości, WIG | wynajem nieruchomości",https://www.gpw.pl/spolka?isin=PLMLPGR00017
"MO-BRUK SPÓŁKA AKCYJNA (MBR)Główny Rynek | WIG140, WIG-ESG, mWIG40TR, WIG-Poland, mWIG40, WIG, CEEplus | Recykling",https://www.gpw.pl/spolka?isin=PLMOBRK00013
"MOJ SPÓŁKA AKCYJNA (MOJ)Główny Rynek | WIG-Poland, WIG | urządzenia mechaniczne",https://www.gpw.pl/spolka?isin=PLMOJ0000015
"MOL MAGYAR OLAJ - ES GAZIPARI NYILVANOSAN MUKODO RESZVENYTARSASAG (MOL)Główny Rynek | WIG-CEE, WIG-paliwa, WIG, CEEplus | wydobycie i produkcja",https://www.gpw.pl/spolka?isin=HU0000153937
"MOLECURE SPÓŁKA AKCYJNA (MOC)Główny Rynek | WIG140, WIGtechTR, WIGtech, sWIG80TR, WIG-Poland, sWIG80, WIG | Biotechnologia",https://www.gpw.pl/spolka?isin=PLONCTH00011
"MONNARI TRADE SPÓŁKA AKCYJNA (MON)Główny Rynek | WIG-odzież, WIG-Poland, WIG | odzież i obuwie",https://www.gpw.pl/spolka?isin=PLMNRTR00012
"MOSTOSTAL PŁOCK SPÓŁKA AKCYJNA (MSP)Główny Rynek | WIG-Poland, WIG-budownictwo, WIG | budownictwo przemysłowe",https://www.gpw.pl/spolka?isin=PLMSTPL00018
"MOSTOSTAL WARSZAWA SPÓŁKA AKCYJNA (MSW)Główny Rynek | WIG-Poland, WIG-budownictwo, WIG | budownictwo przemysłowe",https://www.gpw.pl/spolka?isin=PLMSTWS00019
"MOSTOSTAL ZABRZE SPÓŁKA AKCYJNA (MSZ)Główny Rynek | WIG140, sWIG80TR, WIG-Poland, WIG-budownictwo, sWIG80, WIG | budownictwo przemysłowe",https://www.gpw.pl/spolka?isin=PLMSTZB00018
"MOVIE GAMES SPÓŁKA AKCYJNA (MOV)Główny Rynek | WIG-gry, WIGtechTR, WIGtech, WIG-Poland, WIG | Gry",https://www.gpw.pl/spolka?isin=PLMVGMS00011
"MUZA SPÓŁKA AKCYJNA (MZA)Główny Rynek | WIG-Poland, WIG-media, WIG | wydawnictwa",https://www.gpw.pl/spolka?isin=PLMUZA000019
"NANOGROUP SPÓŁKA AKCYJNA (NNG)Główny Rynek | WIGtechTR, WIGtech, WIG-Poland, WIG | Biotechnologia",https://www.gpw.pl/spolka?isin=PLNNGRP00011
"NEUCA SPÓŁKA AKCYJNA (NEU)Główny Rynek | WIG140, WIG-ESG, mWIG40TR, WIGdiv, WIG-Poland, mWIG40, WIG, CEEplus | Dystrybucja Leków",https://www.gpw.pl/spolka?isin=PLTRFRM00018
"NEW TECH CAPITAL SPÓŁKA AKCYJNA (NTC)Główny Rynek | WIG-Poland, WIG | Działalność Inwestycyjna",https://www.gpw.pl/spolka?isin=PLECMNG00019
"NEWAG SPÓŁKA AKCYJNA (NWG)Główny Rynek | WIG140, sWIG80TR, WIG-Poland, sWIG80, WIG | środki transportu",https://www.gpw.pl/spolka?isin=PLNEWAG00012
"NEXITY GLOBAL SPÓŁKA AKCYJNA (NXG)Główny Rynek | WIG-Poland, WIG | Usługi dla Przedsiębiorstw",https://www.gpw.pl/spolka?isin=PLWDMCP00013
"NOVAVIS GROUP SPÓŁKA AKCYJNA (NVG)Główny Rynek | WIG-energia, WIG-Poland, WIG | energia odnawialna",https://www.gpw.pl/spolka?isin=PLNFI0500012
NOVITA SPÓŁKA AKCYJNA (NVT)Główny Rynek | zaopatrzenie przedsiębiorstw - pozostałe,https://www.gpw.pl/spolka?isin=PLNVITA00018
"NPL NOVA SPÓŁKA AKCYJNA (PRI)Główny Rynek | WIG-Poland, WIG | Wierzytelności",https://www.gpw.pl/spolka?isin=PLPRGNK00017
"NTT SYSTEM SPÓŁKA AKCYJNA (NTT)Główny Rynek | WIGtechTR, WIGtech, WIG-Poland, WIG-informatyka, WIG | sprzęt informatyczny",https://www.gpw.pl/spolka?isin=PLNTSYS00013
